"","time_stamp","event","worker_id","file_name","consent_date","language","profession","gender","learned","years_programming","country","age","test1","test2","test3","test4","test5","qualification_score","test_duration","feedback","quit_reason","profession_id","adjusted_score","file_name_id","gender_id","country_labels","country_id","testDuration_fastMembership","is_fast"
"1024","Wed2015Jul0806:13:10.504","CONSENT","799gC4E-5g500_3","HIT03_6",1436350232841,"Java","Graduate_Student","Female","University;Web",4,"US",23,"0","1","0","0","0",1,2.62771666666667,NA,NA,"4",1.16101277925714,"3","1","US","1",0.38706250318695,TRUE
"1025","Wed2015Jul0806:13:42.780","CONSENT","800EI-7i9a-390_3","HIT04_7",1436350241319,"java","Graduate_Student","Female","High_School;University;Web",4,"US",28,"0","0","0","0","0",0,3.02435,NA,NA,"4",0,"4","1","US","1",0.437045618228239,TRUE
"1026","Wed2015Jul0806:46:50.982","CONSENT","801iG-2I-2G450_3","HIT04_7",1436350500388,"python","Graduate_Student","Male","University;Web",10,"US",36,"1","1","1","0","1",4,6.32716666666667,"the code does not look clear at all. was this code generated by the tool? if so; then the tool should produce smaller size method. the methods are too big to read ",NA,"4",4.37625128791267,"4","2","US","1",0.819045724314016,FALSE
"1027","Wed2015Jul0806:59:07.757","CONSENT","805aA4C3C-174_3","HIT04_7",1436351143782,"Java","Hobbyist","Male","University;Web",2,"US",27,"1","1","1","1","0",4,12.5544833333333,"It was very enjoyable to use my Java knowledge even if it is a bit rusty.",NA,"3",3.89477327714893,"4","2","US","1",0.999457442332202,FALSE
"1028","Wed2015Jul0806:29:58.994","CONSENT","806ci-4I-5A0-8-5_3","HIT04_7",1436351245506,"N/A","Other","Male","Web",0,"US",27,"0","0","1","0","0",1,2.55813333333333,NA,NA,"6",1.55405620961436,"4","2","US","1",0.343751720932179,TRUE
"1029","Wed2015Jul0806:31:20.927","CONSENT","807ga-7i-1c-7-3-8_3","HIT06_51",1436351269300,"perl","Professional","Male","University;Web",3,"INDIA",33,"0","1","0","1","0",2,3.52711666666667,NA,NA,"1",1.56374929686357,"6","2","INDIA","2",0.463677882058388,TRUE
"1030","Wed2015Jul0806:37:45.828","CONSENT","808Cg2c-7g-9-31_3","HIT03_6",1436351585600,"PHP","Graduate_Student","Male","Web",5,"INDIA",32,"1","1","1","1","1",5,4.67046666666667,NA,NA,"4",5,"3","2","INDIA","2",0.646140238671189,FALSE
"1031","Wed2015Jul0807:14:53.857","CONSENT","809cE-2g-5i-8-5-7_3","HIT04_7",1436351686602,"java; php; c++","Graduate_Student","Male","University",3,"INDIA",25,"1","1","1","0","0",3,4.31256666666667,"i think; this task is some more difficult to me. because; i'm in the way to studying java perfectly.",NA,"4",3.48842856314282,"4","2","INDIA","2",0.602163747657357,FALSE
"1032","Wed2015Jul0806:49:18.959","CONSENT","812iE1E-9a586_3","HIT03_6",1436352263019,"python","Hobbyist","Male","Web",1,"US",49,"0","0","0","0","0",0,4.93233333333333,NA,NA,"3",0,"3","2","US","1",0.667097771829866,FALSE
"1033","Wed2015Jul0806:51:59.188","SURVEY","387aA-2G-5I35-7_3","HIT02_24",NA,"python","Graduate_Student","Male","University",4,"US",24,"0","1","0","0","0",1,4.31256666666667,NA,NA,"4",1.16101277925714,"2","2","US","1",0.602163747657357,FALSE
"1034","Wed2015Jul0807:17:56.206","CONSENT","813AE9c-9a-61-1_3","HIT04_7",1436352876962,"java; php; asp.net","Graduate_Student","Male","University;Web",6,"INDIA",23,"1","1","1","0","0",3,10.6372,"Define a description of a function what it is doing",NA,"4",3.48842856314282,"4","2","INDIA","2",0.989508690584148,FALSE
"1035","Wed2015Jul0808:11:43.770","CONSENT","815aA-9g-4e44-8:182Ae3g-6i-30-5_3","HIT06_51",1436353731412,"Python; SQL; Java","Professional","Male","University;Other_On_the_job",5,"US",29,"1","1","1","1","1",4,4.16835,"Part of the source code was missing from this question; making it difficult to propose a solution. The method 'parsePrint' was used during the test but the source for it was never shown.",NA,"1",3.91531061456183,"6","2","US","1",0.52871432479906,TRUE
"1036","Wed2015Jul0807:19:19.611","CONSENT","816iE-9I-4e-87-8_3","HIT04_7",1436353768914,"java","Graduate_Student","Male","University",2,"INDIA",27,"1","1","1","0","0",3,7.40946666666667,"good for me to analyse myself",NA,"4",3.48842856314282,"4","2","INDIA","2",0.896602535201016,FALSE
"1037","Wed2015Jul0807:32:17.278","CONSENT","114eE1e0a9-5-8:820Ie-3c1C-85-5_3","HIT02_24",1436354726427,"C#","Professional","Male","High_School;University;Web",10,"US",33,"1","1","1","0","1",4.5,2.84855,"The questions are clear; no issues.",NA,"1",4.68812564395633,"2","2","US","1",0.395934227108362,TRUE
"1038","Wed2015Jul0807:53:42.683","CONSENT","823II-4c3a18-8_3","HIT02_24",1436355295343,"java; html","Graduate_Student","Female","University",2,"INDIA",24,"1","0","1","0","0",2,4.31256666666667,NA,NA,"4",2.82246383614446,"2","1","INDIA","2",0.602163747657357,FALSE
"1039","Wed2015Jul0807:45:44.346","CONSENT","824Gg9E3g-307_3","HIT08_54",1436355803505,"software","Undergraduate_Student","Female","High_School;University;Web",3,"INDIA",28,"0","0","0","1","1",2,2.34735,NA,NA,"5",1.56551098451035,"8","1","INDIA","2",0.330893892263175,TRUE
"1040","Wed2015Jul0807:49:48.187","CONSENT","826ec-4C-7G930_3","HIT08_54",1436355866366,"SAS SQL","Hobbyist","Female","Other_On_the_job",6,"US",39,"0","1","0","0","1",2,5.36368333333333,NA,NA,"3",1.90312105415745,"8","1","US","1",0.723202708433168,FALSE
"1041","Wed2015Jul0813:46:17.135","CONSENT","828cC0C9E-5-7-4_3","HIT02_24",1436356117348,"2","Graduate_Student","Female","University",2,"OTHER",26,"0","0","0","0","0",0,1.09253333333333,NA,NA,"4",0,"2","1","OTHER","3",0.216396066730936,TRUE
"1042","Wed2015Jul0813:01:27.284","CONSENT","830gA-8i-9I517_3","HIT04_7",1436356154130,"java","Professional","Male","University",6,"INDIA",26,"1","1","1","1","1",5,5.08443333333333,"it was awesome experience in your hit.thank you.",NA,"1",5,"4","2","INDIA","2",0.619895172128102,TRUE
"1043","Wed2015Jul0808:09:47.653","CONSENT","832cg-7G1i-462:73eI-8E-2g-985_3","HIT04_7",1436356489954,"Java; C++; C#","Undergraduate_Student","Male","High_School",7,"US",21,"1","1","1","1","1",4.5,2.06186666666667,"Enjoyable!",NA,"5",4.68812564395633,"4","2","US","1",0.292663591876967,TRUE
"1044","Wed2015Jul0808:00:49.240","CONSENT","833EA-6I-9e514_3","HIT02_24",1436356542009,"html","Hobbyist","Female","Web",10,"US",53,"0","0","0","1","0",1,5.12051666666667,NA,NA,"3",0.67113007608519,"2","1","US","1",0.692138265861249,FALSE
"1045","Wed2015Jul0808:13:17.128","SURVEY","831AG1c-9G-3-45_3","HIT02_24",1436356483118,"C++","Hobbyist","Male","Web",5,"US",36,"0","1","0","1","1",3,6.2048,"The problem's after line 116 with the negatively initialized 'value' being passed into the Color constructor. ",NA,"3",2.21854248051683,"2","2","US","1",0.817344426457685,FALSE
"1046","Wed2015Jul0808:26:11.925","CONSENT","834II8e-7A91-8_3","HIT04_7",1436356749294,"Java","Undergraduate_Student","Female","University",1,"US",39,"0","0","0","0","0",0,4.45258333333333,NA,NA,"5",0,"4","1","US","1",0.640672639332079,TRUE
"1047","Wed2015Jul0808:13:14.473","CONSENT","835iG-2A-6c5-1-3_3","HIT02_24",1436356775840,"Java","Undergraduate_Student","Male","Web",17,"US",28,"0","1","0","1","1",3,2.34341666666667,"My guess would be the error is caused by the value passed to the method. At the end when 'g' is calculated; it is assumed the value is less than 1; a value above 1 would result in  invalid RGB values",NA,"5",2.21854248051683,"2","2","US","1",0.330353738707163,TRUE
"1048","Wed2015Jul0808:13:01.183","CONSENT","837CC1G3e054_3","HIT03_6",1436356814161,"none at this time","Undergraduate_Student","Female","University;Web",10,"US",40,"0","0","0","1","0",1,12.7836833333333,NA,NA,"5",0.67113007608519,"3","1","US","1",0.999781799574386,FALSE
"1049","Wed2015Jul0808:15:41.727","CONSENT","838GE-9C7a-9-76_3","HIT04_7",1436357450969,"DOS","Hobbyist","Male","High_School",25,"US",46,"0","0","0","0","1",1,4.84596666666667,NA,NA,"3",1.16313350589773,"4","2","US","1",0.655342000939541,FALSE
"1050","Wed2015Jul0808:27:21.550","CONSENT","842ce-8G-9i-9-2-1_3","HIT04_7",1436357765976,"english","Other","Female","High_School",2,"US",30,"0","0","0","1","0",1,11.2595666666667,NA,NA,"6",0.67113007608519,"4","1","US","1",0.963297418648635,FALSE
"1051","Wed2015Jul0808:18:55.904","CONSENT","843ii-9e5G-376_3","HIT04_7",1436357777849,"powerbuilder","Hobbyist","Female","Web",1,"US",40,"0","0","1","1","0",2,2.63425,NA,NA,"3",1.90068742390053,"4","1","US","1",0.336143822809873,TRUE
"1052","Wed2015Jul0808:34:11.686","CONSENT","844Cg1g5e1-17:255ei-8G8E85-8_3","HIT08_54",1436357880549,"C++; Java","Undergraduate_Student","Male","High_School;University;Web",5,"US",19,"0","1","0","1","1",3.5,2.34933333333333,"This task was refreshing; it was much more straightforward than some of the other debugging tasks.  I look forward to doing a few more.",NA,"5",3.05665787883288,"8","2","US","1",0.331166391488359,TRUE
"1053","Wed2015Jul0809:17:33.403","CONSENT","845EI-3g-3E700_3","HIT04_7",1436357904714,"C#; C++","Undergraduate_Student","Male","High_School",6,"US",21,"1","1","1","1","1",5,5.4421,"Although the issue was in the provided methods; maybe having the source code of the whole class would make it a little easier to debug this problem.",NA,"5",5,"4","2","US","1",0.768891015514328,FALSE
"1054","Wed2015Jul0808:21:07.186","CONSENT","846Cc2a2I-31-3_3","HIT04_7",1436357909120,"TAMIL","Professional","Female","University",8,"INDIA",28,"0","0","1","0","0",1,2.63443333333333,NA,NA,"1",1.55405620961436,"4","1","INDIA","2",0.375097073085027,TRUE
"1055","Wed2015Jul0808:30:21.553","CONSENT","849iA-7e-9g-766_3","HIT04_7",1436358512782,"java","Professional","Male","High_School;University;Web",6,"INDIA",25,"0","1","0","1","0",2,1.81285,NA,NA,"1",1.56374929686357,"4","2","INDIA","2",0.298923989161348,TRUE
"1056","Wed2015Jul0808:33:48.152","CONSENT","850CE5e-8I24-3_3","HIT04_7",1436358694570,"java","Professional","Male","High_School;University;Web",6,"INDIA",25,"0","1","0","1","0",2,2.22636666666667,NA,NA,"1",1.56374929686357,"4","2","INDIA","2",0.336422376780418,TRUE
"1057","Wed2015Jul0808:34:56.287","CONSENT","851II-9g3c6-1-9_3","HIT04_7",1436358736027,"linux","Hobbyist","Female","High_School",2,"INDIA",39,"0","0","0","1","0",1,2.671,NA,NA,"3",0.67113007608519,"4","1","INDIA","2",0.341145503973248,TRUE
"1058","Wed2015Jul0808:47:07.076","CONSENT","852ai0a-7i0-6-9_3","HIT04_7",1436358886531,"none","Other","Female","Other_none",0,"US",36,"0","0","1","0","1",2,12.3424166666667,NA,NA,"6",2.21049490000961,"4","1","US","1",0.980451051665359,FALSE
"1059","Wed2015Jul0808:39:46.917","CONSENT","853cI-4I-7C-247_3","HIT04_7",1436358896262,"English","Hobbyist","Male","High_School",1,"US",19,"0","1","1","0","0",2,4.84425,NA,NA,"3",2.20902790747809,"4","2","US","1",0.65510676315556,FALSE
"1060","Wed2015Jul0808:43:26.456","CONSENT","855GA-9C2i0-6-3_3","HIT04_7",1436359214781,"html","Hobbyist","Female","Web",1,"US",35,"1","0","1","0","0",2,3.19458333333333,NA,NA,"3",2.82246383614446,"4","1","US","1",0.415056170150949,TRUE
"1061","Wed2015Jul0808:49:47.467","CONSENT","856GI-3g4G7-7-6_3","HIT04_7",1436359341099,"none","Undergraduate_Student","Female","Other_self",1,"US",34,"0","0","0","0","0",0,7.43946666666667,NA,NA,"5",0,"4","1","US","1",0.932154466841002,FALSE
"1062","Wed2015Jul0808:50:28.249","CONSENT","858Ie-5e4E-212_3","HIT04_7",1436359443426,"Visual Basic","Undergraduate_Student","Male","University",2,"US",24,"0","0","0","0","0",0,6.41371666666667,NA,NA,"5",0,"4","2","US","1",0.865064403742929,FALSE
"1063","Wed2015Jul0809:12:00.086","CONSENT","859ae7G0a-8-2-1_3","HIT04_7",1436359563064,"java","Professional","Male","University",2,"INDIA",29,"0","1","0","0","0",1,4.4691,NA,NA,"1",1.16101277925714,"4","2","INDIA","2",0.559060278298628,TRUE
"1064","Wed2015Jul0808:52:04.100","CONSENT","860IA-2a1i-736_3","HIT03_6",1436359604704,"C+","Hobbyist","Male","Web",2,"US",26,"0","0","0","0","0",0,5.32326666666667,NA,NA,"3",0,"3","2","US","1",0.718147365170117,FALSE
"1065","Wed2015Jul0808:53:14.544","CONSENT","862CG-7I5C-4-11_3","HIT08_54",1436359834630,"Java","Hobbyist","Male","High_School;University;Web",0,"US",27,"0","1","0","1","0",2,2.66523333333333,NA,NA,"3",1.56374929686357,"8","2","US","1",0.34035878310816,TRUE
"1066","Wed2015Jul0808:58:22.445","CONSENT","864EA3E7i-704_3","HIT04_7",1436360002602,"C++; HTML","Undergraduate_Student","Female","University",2,"US",22,"1","0","0","0","0",1,4.99738333333333,NA,NA,"5",1.91513709514047,"4","1","US","1",0.714537574189027,FALSE
"1067","Wed2015Jul0809:00:17.792","CONSENT","865Ae-6e-6C-594_3","HIT04_7",1436360032498,"java","Hobbyist","Male","University",0,"US",28,"0","0","1","0","0",1,6.42156666666667,NA,NA,"3",1.55405620961436,"4","2","US","1",0.837916720119007,FALSE
"1068","Wed2015Jul0809:06:43.655","CONSENT","867ee0c4I-76-3_3","HIT04_7",1436360120552,"c++","Graduate_Student","Female","University",2,"INDIA",32,"1","1","1","0","0",3,4.97946666666667,"i really like this task.",NA,"4",3.48842856314282,"4","1","INDIA","2",0.682622413164356,FALSE
"1069","Wed2015Jul0808:59:16.162","CONSENT","871Gi2E-6C-7-15_3","HIT04_7",1436360284042,"BASIC","Undergraduate_Student","Female","University",2,"US",21,"0","1","0","0","0",1,1.202,NA,NA,"5",1.16101277925714,"4","1","US","1",0.191758078222193,TRUE
"1070","Wed2015Jul0809:26:53.859","CONSENT","103Ee-8a6i-3-7-8:873AG0a3i770_3","HIT04_7",1436360439064,"Java; PL/SQL","Professional","Male","University;Web;Other_Work",10,"US",35,"1","1","1","0","1",4,9.21413333333333,"The exam is very excellent. You really need to look into the code to analyze what will happen. ",NA,"1",3.93817366044452,"4","2","US","1",0.91250159534933,FALSE
"1071","Wed2015Jul0809:08:16.065","CONSENT","875AA6c-8A324_3","HIT04_7",1436360654937,"english","Graduate_Student","Female","University",7,"US",31,"0","0","0","0","0",0,4.0188,NA,NA,"4",0,"4","1","US","1",0.565041406802748,TRUE
"1072","Wed2015Jul0809:06:58.791","CONSENT","876cG6G9I-282_3","HIT04_7",1436360676563,"English","Professional","Male","Web",10,"INDIA",36,"0","0","0","0","1",1,2.37046666666667,NA,NA,"1",1.16313350589773,"4","2","INDIA","2",0.349907661183883,TRUE
"1073","Wed2015Jul0809:15:07.137","CONSENT","880Ee5g-6A-940_3","HIT04_7",1436361119536,"1","Undergraduate_Student","Female","High_School",1,"US",40,"0","0","1","0","0",1,3.12668333333333,NA,NA,"5",1.55405620961436,"4","1","US","1",0.443482550271164,TRUE
"1074","Wed2015Jul0809:41:20.844","CONSENT","881AC0I2E-625:135cI3E-7e8-86_3","HIT04_7",1436361449684,"C++;Java;PHP","Professional","Male","High_School;University;Web",7,"US",24,"1","1","1","1","1",5,1.618,NA,NA,"1",5,"4","2","US","1",0.281938602079674,TRUE
"1075","Wed2015Jul0809:52:17.435","CONSENT","883ae6c-1C1-3-3_3","HIT02_24",1436361656369,"python","Hobbyist","Male","Web",2,"US",35,"0","1","1","1","1",4,10.16865,NA,"TOO_DIFFICULT","3",3.13133777402556,"2","2","US","1",0.991341488579747,FALSE
"1076","Wed2015Jul0809:56:19.855","CONSENT","886ci-9I6g-5-8-2_3","HIT04_7",1436362030892,"C#; c++","Professional","Male","High_School;University;Web",25,"US",42,"1","1","1","1","1",5,5.08443333333333,NA,NA,"1",5,"4","2","US","1",0.619895172128102,TRUE
"1077","Wed2015Jul0809:34:20.740","CONSENT","887ec-3G0E80-3_3","HIT04_7",1436362204207,"Javascript","Professional","Male","University;Web",7,"US",28,"1","1","1","1","1",5,4.27555,NA,NA,"1",5,"4","2","US","1",0.539559326250557,TRUE
"1078","Wed2015Jul0810:03:42.555","CONSENT","891Ia8E-1I7-93_3","HIT04_7",1436362665620,"c++","Graduate_Student","Male","University",2,"INDIA",34,"1","0","1","1","0",3,5.3659,"very interesting",NA,"4",3.14361208263389,"4","2","INDIA","2",0.725833196031279,FALSE
"1079","Sat2015Jul1104:48:13.102","FEEDBACK","103Ee-8a6i-3-7-8:873AG0a3i770_3","HIT03_6",1436603124332,"Java; PL/SQL","Professional","Male","University;Other_Work",10,"US",35,"1","1","0","1","1",4,7.29286666666667,"very good test.",NA,"1",3.93817366044452,"3","2","US","1",0.807113727538096,FALSE
"1080","Wed2015Jul0810:39:24.635","CONSENT","892CA6a-8c802:759GA-8a-5a-285_3","HIT02_24",1436362816699,"PHP;MySQL","Professional","Female","University;Web",6,"INDIA",31,"1","1","1","1","0",4.5,15.2408,"Very Interesting task. Many Thanks.",NA,"1",4.44738663857447,"2","1","INDIA","2",0.9980754172698,FALSE
"1081","Wed2015Jul0809:51:44.945","CONSENT","894AI-7C-5A-35-9_3","HIT04_7",1436363029596,"C#","Graduate_Student","Male","University",3,"US",28,"0","0","0","0","0",0,7.67505,NA,NA,"4",0,"4","2","US","1",0.911248552167661,FALSE
"1082","Wed2015Jul0809:49:51.029","CONSENT","896Gi-1c8E9-4-5_3","HIT04_7",1436363121171,"c language","Undergraduate_Student","Male","University",3,"INDIA",35,"0","0","0","1","0",1,4.49763333333333,NA,NA,"5",0.67113007608519,"4","2","INDIA","2",0.647034847151457,FALSE
"1083","Wed2015Jul0809:49:12.927","CONSENT","897ac-6a-7E-1-5-2_3","HIT06_51",1436363130038,"None","Hobbyist","Female","University",1,"US",22,"0","1","0","0","0",1,3.71481666666667,NA,NA,"3",1.16101277925714,"6","1","US","1",0.491613900706565,TRUE
"1084","Wed2015Jul0809:57:01.553","CONSENT","899EA0I8I03-1_3","HIT04_7",1436363715887,"C#","Hobbyist","Male","University;Web",5,"US",34,"1","1","1","1","1",5,1.7611,NA,NA,"3",5,"4","2","US","1",0.22727948766511,TRUE
"1085","Wed2015Jul0810:35:14.399","CONSENT","901AG-9g1g270_3","HIT04_7",1436363855055,"Java","Professional","Female","University",7,"INDIA",27,"1","1","1","1","1",5,15.4969166666667,NA,NA,"1",5,"4","1","INDIA","2",0.998438953249117,FALSE
"1086","Wed2015Jul0810:09:12.372","CONSENT","905IA4C-8a0-44_3","HIT08_54",1436364292591,"JAVA Basic","Hobbyist","Male","Web",20,"US",56,"0","0","0","1","1",2,4.32968333333333,NA,NA,"3",1.56551098451035,"8","2","US","1",0.582275355252817,TRUE
"1087","Wed2015Jul0810:09:26.561","CONSENT","906cA4c6G748_3","HIT04_7",1436364425241,"english","Undergraduate_Student","Male","High_School;University;Web",4,"US",49,"1","0","1","0","0",2,2.35533333333333,NA,NA,"5",2.82246383614446,"4","2","US","1",0.331991302964601,TRUE
"1088","Wed2015Jul0810:31:36.332","CONSENT","909Ee-1C5I-65-5_3","HIT08_54",1436364893720,"SAS","Programmer","Male","High_School;University;Web",3,"US",25,"0","1","0","1","1",3,3.01671666666667,"Rusty on lexicographical comparison for first question. I don't think underscore was between the comparison of char(3) and (4) so exception was thrown before assigned section of code.",NA,"2",2.21854248051683,"8","2","US","1",0.275636448638858,TRUE
"1089","Wed2015Jul0810:23:15.743","CONSENT","910AA0i-4e86-5_3","HIT04_7",1436365014008,"Java","Undergraduate_Student","Female","University;Web",1,"US",21,"0","0","0","1","0",1,6.36225,NA,NA,"5",0.67113007608519,"4","1","US","1",0.860786066049738,FALSE
"1090","Wed2015Jul0810:21:16.083","CONSENT","911Ea7g-1i9-2-1_3","HIT04_7",1436365151716,"Raptor","Undergraduate_Student","Male","High_School",1,"US",27,"0","0","0","0","0",0,2.07276666666667,NA,NA,"5",0,"4","2","US","1",0.29408500735351,TRUE
"1091","Wed2015Jul0810:23:10.526","CONSENT","912cE5A-6g6-39_3","HIT04_7",1436365205654,"english","Hobbyist","Female","Web",1,"US",28,"0","1","0","1","0",2,3.0812,NA,NA,"3",1.56374929686357,"4","1","US","1",0.398690555843508,TRUE
"1092","Wed2015Jul0810:30:48.861","CONSENT","913Ag1G3c8-50_3","HIT04_7",1436365218325,"English and Spanish","Other","Male","Other_brother",4,"US",24,"0","0","0","1","0",1,10.5089333333333,NA,NA,"6",0.67113007608519,"4","2","US","1",0.945329484243407,FALSE
"1093","Wed2015Jul0810:24:29.569","CONSENT","915IE4C9i-14-9_3","HIT04_7",1436365329992,"java","Hobbyist","Male","High_School;University",1,"US",27,"0","0","0","0","0",0,2.32628333333333,NA,NA,"3",0,"4","2","US","1",0.295433880957052,TRUE
"1094","Wed2015Jul0811:24:05.566","SURVEY","537Cg0e-7E-5-68_3","HIT04_7",1436319220031,"C","Other","Female","University",30,"US",62,"1","1","1","1","1",5,5.757875,"I couldn't find the cause of the assert here.",NA,"6",5,"4","1","US","1",0.656897822182559,FALSE
"1095","Wed2015Jul0810:43:25.859","CONSENT","918aC-7a-9A-710_3","HIT08_54",1436365509966,"C#","Professional","Male","University;Web",10,"US",29,"1","1","0","1","0",3,3.29888333333333,"This was an interesting exercise; especially for someone who doesn't do a lot of Java work in my everyday life.",NA,"1",2.83062122912365,"8","2","US","1",0.44067284489618,TRUE
"1096","Wed2015Jul0810:32:03.699","CONSENT","919gA0i-5i-39-2_3","HIT06_51",1436365519464,"c++","Hobbyist","Male","High_School",0,"US",28,"1","0","0","1","0",2,6.73725,NA,NA,"3",2.22980555564353,"6","2","US","1",0.865066975726928,FALSE
"1097","Wed2015Jul0810:31:17.227","CONSENT","920CA1g6C-49-5_3","HIT04_7",1436365763159,"C++","Hobbyist","Male","Web",2,"US",27,"0","1","1","1","1",4,1.90113333333333,NA,NA,"3",3.13133777402556,"4","2","US","1",0.243295351329435,TRUE
"1098","Wed2015Jul0810:39:11.907","CONSENT","921aE-2G-4E0-4-1_3","HIT08_54",1436365858103,"VB; C++; and some java","Undergraduate_Student","Male","High_School;Web",1,"US",30,"0","0","0","1","0",1,8.23006666666667,NA,NA,"5",0.67113007608519,"8","2","US","1",0.963401520525253,FALSE
"1099","Wed2015Jul0810:41:53.072","CONSENT","922iC0E-2E713:117cA2E0I8-80_3","HIT02_24",1436365883174,"php","Hobbyist","Male","Web",1,"INDIA",31,"0","1","0","1","1",4,6.45695,NA,NA,"3",3.60927124025842,"2","2","INDIA","2",0.841125665403248,FALSE
"1100","Wed2015Jul0810:50:56.767","CONSENT","925cC-4E-2c1-62_3","HIT04_7",1436365917015,"c++","Undergraduate_Student","Female","University",4,"US",27,"1","1","0","0","0",2,4.45258333333333,NA,NA,"5",2.52540583625338,"4","1","US","1",0.640672639332079,TRUE
"1101","Wed2015Jul0810:36:50.468","CONSENT","927cc-8a-1E-8-2-7_3","HIT04_7",1436365937904,"none","Other","Female","Other_husband",0,"US",31,"0","0","1","0","0",1,4.54273333333333,NA,NA,"6",1.55405620961436,"4","1","US","1",0.538964510245054,TRUE
"1102","Wed2015Jul0810:37:10.264","CONSENT","930aa-6A-4G91-4_3","HIT04_7",1436366045374,"None","Undergraduate_Student","Female","University",0,"US",27,"0","0","0","0","0",0,3.0815,NA,NA,"5",0,"4","1","US","1",0.436729616108292,TRUE
"1103","Wed2015Jul0810:45:36.114","CONSENT","931EE-1g8a-456_3","HIT02_24",1436366187437,"java c++","Undergraduate_Student","Male","University;Web",4,"US",27,"1","0","0","1","1",3,4.88638333333333,"I am still learning Java",NA,"5",2.83210852491815,"2","2","US","1",0.700079937229577,FALSE
"1104","Wed2015Jul0810:40:58.692","CONSENT","932Ac-6i-1g-7-4-8_3","HIT04_7",1436366283477,"Java","Professional","Female","University",3,"INDIA",27,"0","0","0","1","0",1,2.92025,NA,NA,"1",0.67113007608519,"4","1","INDIA","2",0.402982170048799,TRUE
"1105","Wed2015Jul0810:45:23.576","CONSENT","933Ea0e-8e-71-2_3","HIT04_7",1436366405907,"java","Hobbyist","Prefer_not_to_tell","University;Web",10,"US",34,"0","0","0","1","0",1,5.29448333333333,NA,NA,"3",0.67113007608519,"4","3","US","1",0.714520210860336,FALSE
"1106","Wed2015Jul0810:47:10.784","CONSENT","934EI3C-9A3-60_3","HIT06_51",1436366588465,"NONE","Hobbyist","Female","High_School",0,"US",24,"0","0","0","1","1",2,4.03865,NA,NA,"3",1.56551098451035,"6","1","US","1",0.539609026824215,TRUE
"1107","Wed2015Jul0811:43:26.247","CONSENT","935Ei-8e-1E-7-9-7_3","HIT04_7",1436366593842,"Java; C++","Professional","Male","University;Web;Other_Employer",25,"US",48,"1","1","1","1","1",5,16.3688,"If my answers to the last three questions were correct; I think it was odd.",NA,"1",5,"4","2","US","1",0.999256915894797,FALSE
"1108","Wed2015Jul0810:51:08.649","CONSENT","938Gi-3C-4i6-60_3","HIT08_54",1436366909772,"English","Undergraduate_Student","Female","High_School",2,"US",29,"0","0","0","1","0",1,2.64795,NA,NA,"5",0.67113007608519,"8","1","US","1",0.373141459251615,TRUE
"1109","Wed2015Jul0810:58:26.034","CONSENT","939aC8g5A220_3","HIT04_7",1436367010103,"php","Professional","Female","University",15,"INDIA",37,"1","0","1","1","1",4,5.52795,"quite easy",NA,"1",3.89689001250358,"4","1","INDIA","2",0.662060086415192,FALSE
"1110","Wed2015Jul0812:01:08.611","CONSENT","940IE-6c3C5-6-5_3","HIT04_7",1436367296988,"Python","Other","Male","Web",1,"OTHER",27,"1","1","0","0","1",3,1.24833333333333,"Thanks for the hit",NA,"6",3.14609821967388,"4","2","OTHER","3",0.231997925882241,TRUE
"1111","Wed2015Jul0811:48:57.022","CONSENT","941eE-4G9i-56-4:283Aa7E0I474_3","HIT08_54",1436367413573,"Java","Undergraduate_Student","Male","High_School;University",5,"US",21,"0","1","0","1","1",3.5,3.59685,NA,NA,"5",3.29739688421475,"8","2","US","1",0.514361814989136,TRUE
"1112","Wed2015Jul0812:39:27.586","CONSENT","945eg8c3A220_3","HIT04_7",1436367720832,"Java ; C ; .net","Other","Male","University",2,"INDIA",25,"1","1","1","1","0",4,5.757875,"From next time onwards please ask simple questions.",NA,"6",3.89477327714893,"4","2","INDIA","2",0.656897822182559,FALSE
"1113","Wed2015Jul0811:18:09.834","CONSENT","950IG5i2C-5-5-2_3","HIT04_7",1436368117285,"C++","Hobbyist","Male","University",1,"US",28,"1","0","0","0","0",1,9.54248333333333,NA,NA,"3",1.91513709514047,"4","2","US","1",0.984101873649967,FALSE
"1114","Wed2015Jul0811:17:56.499","CONSENT","952aG-6g-1C-194_3","HIT04_7",1436368238618,"english","Professional","Female","University",6,"US",38,"0","0","0","0","0",0,7.29801666666667,NA,NA,"1",0,"4","1","US","1",0.807472532881283,FALSE
"1115","Wed2015Jul0811:24:34.217","CONSENT","954eG7A0C-1-9-9_3","HIT04_7",1436368312697,"2","Professional","Male","Web;Other_On_the_job.",5,"US",40,"1","0","1","1","1",4,12.692,NA,NA,"1",3.89689001250358,"4","2","US","1",0.98750410149076,FALSE
"1116","Wed2015Jul0811:18:43.006","CONSENT","955ig8G7i040_3","HIT04_7",1436368503369,"C#","Hobbyist","Male","High_School;University",8,"US",26,"1","1","1","1","1",5,3.66061666666667,NA,NA,"3",5,"4","2","US","1",0.483573947809902,TRUE
"1117","Wed2015Jul0812:12:09.902","CONSENT","956GG7A0C-223_3","HIT04_7",1436368570946,"SQL","Graduate_Student","Male","Web",6,"INDIA",31,"1","1","1","0","0",3,4.31256666666667,NA,NA,"4",3.48842856314282,"4","2","INDIA","2",0.602163747657357,FALSE
